PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
oU0EK,4k1r1/1pp2p2/p7/2n1P3/R5p1/1P4K1/1PPB2P1/8 w - - 4 27,a4g4 c5e4 g3f4 g8g4 f4g4 e4d2,1544,74,95,12648,crushing endgame exposedKing long pin,https://lichess.org/ANHJwLeJ#Some(52),
wGIAZ,8/p1pRr1k1/bp3q1p/6pQ/4N3/8/PPP2bPP/7K b - - 0 22,e7d7 e4f6 d7e7 f6e8,1546,316,100,7,endgame equality short,https://lichess.org/HkfmssCm/black#Some(43),
ocAKX,r1bqk1nr/1pp1ppbp/p3n1p1/3N4/5B2/P3P3/1PPQ1PPP/2KR1BNR b kq - 0 8,c7c6 d5c7 d8c7 f4c7,1598,75,97,911,advantage fork opening short,https://lichess.org/QCaOWCSH/black#Some(15),Queens_Pawn_Game Queens_Pawn_Game_Accelerated_London_System
R7iGO,r1bq1rk1/1ppn1p2/1b3nNp/3p2p1/1p1P3B/2PQ4/P1B2PPP/RN3RK1 b - - 1 14,g8g7 g6f8 d7f8 h4g3,1879,267,100,4,equality middlegame short,https://lichess.org/UqedoptJ/black#Some(27),
qoZNy,2kr4/ppp2ppp/2n1p3/2P1P3/3r4/2N1QP1q/PP2B2P/3R1K1R w - - 4 20,f1g1 d4g4 f3g4 h3e3,1673,74,95,16244,crushing kingsideAttack middlegame short,https://lichess.org/p38OwqEG#Some(38),
LXC37,r2q1r2/p4pkp/1pn3p1/2pnP1N1/3pR3/3P2PP/2PQ2B1/5RK1 b - - 2 24,h7h6 f1f7 f8f7 g5e6 g7h7 e6d8,1919,74,95,5140,crushing fork long master middlegame sacrifice,https://lichess.org/cB86PhWI/black#Some(47),
UtCjp,4k3/pbr2pp1/1p2p1N1/3pq2r/3R4/1P2P3/P4QPP/5RK1 b - - 0 25,f7g6 f2f8 e8d7 f1f7 d7c6 f8e8,1471,500,100,1,equality exposedKing long middlegame,https://lichess.org/1ZoHcgGW/black#Some(49),
idAmW,6k1/p5r1/8/1P3p2/P3pB2/4P2P/1Qp2qPK/2R5 w - - 3 44,c1c2 g7g2 h2h1 f2f1,1056,78,97,1073,endgame mate mateIn2 short,https://lichess.org/iBuuFuGj#Some(86),
ZrN4k,7k/p2r1B2/2p3PB/1p4P1/8/b7/1pK5/8 b - - 0 36,d7e7 g6g7 h8h7 g7g8q,1208,76,97,5727,advancedPawn endgame master mate mateIn2 promotion short,https://lichess.org/NaFne4vR/black#Some(71),
Fg9On,B4r1k/p5pp/4p1p1/4P3/3P2Q1/8/4nq1P/2RR3K w - - 1 29,d1f1 f2f1 c1f1 f8f1 h1g2 f1g1 g2f3 g1g4,1411,75,96,2262,crushing middlegame skewer veryLong,https://lichess.org/tA2BlmVJ#Some(56),
2Dm8l,1k6/1p1q2pp/2r1Rp2/3P4/N1B5/1K3N2/P4PPP/8 b - - 0 29,c6e6 d5e6,1396,400,100,10,endgame equality oneMove,https://lichess.org/N9pxnwHE/black#Some(57),
mYxEX,3R1r1k/3P2pp/p3Q3/1p3p2/1p2p3/3q4/6PP/5RK1 b - - 0 33,f8d8 e6e8 d8e8 d7e8q,1097,75,95,2721,advancedPawn backRankMate endgame mate mateIn2 promotion short,https://lichess.org/EFYksj4U/black#Some(65),
Y8TOS,8/pp4k1/2p3P1/5K1P/3pn3/8/P7/8 b - - 3 54,e4f6 h5h6 g7h6 f5f6,1166,79,95,9568,crushing deflection endgame knightEndgame short,https://lichess.org/iydoYKif/black#Some(107),
x2Chg,6k1/5pp1/3p3p/3Pp3/2R1Pn2/5N2/5PPP/1r2B1K1 w - - 3 30,c4c3 f4e2 g1f1 e2c3,1007,80,95,769,advantage endgame fork pin short,https://lichess.org/y0idSdw3#Some(58),
QOakV,8/3r2p1/pp2Kp2/6p1/1Pkp2P1/P4P1P/8/3R4 b - - 9 51,d7d5 d1c1 c4b3 e6d5,1135,75,97,9165,crushing deflection endgame rookEndgame short,https://lichess.org/HOv2VzPf/black#Some(101),
uwOsg,3r1rk1/qp3pp1/p1n1b2p/2pp4/8/P1bP1N1P/BPPQ1PP1/1R2R1K1 w - - 0 19,d2c3 d5d4 c3d2 e6a2,1060,74,97,1683,crushing discoveredAttack middlegame short,https://lichess.org/nHPMWtkA#Some(36),Sicilian_Defense Sicilian_Defense_Bowdler_Attack
1FJge,r5k1/r1p1bpp1/3q1pnp/1R1P4/1NQP4/1B2PP2/1P4PP/2R3K1 w - - 5 29,b3a2 a7a4 a2b3 a4b4 c4b4 d6b4 b5b4 e7b4,1426,500,100,3,equality middlegame veryLong,https://lichess.org/fOMoiFn0#Some(56),
5qR2H,4R3/8/4B3/2k2p2/P2p4/2bK4/6r1/8 w - - 1 55,e6f5 g2d2 d3e4 d2e2 e4f3 e2e8,1249,75,100,679,crushing endgame exposedKing long skewer,https://lichess.org/iLEGQCN7#Some(108),
yJh7i,3r1k2/p2P1p1p/4r3/1pR3p1/8/2P5/PP6/1K1R4 b - - 0 35,e6e7 c5c8 e7d7 c8d8 d7d8 d1d8,1148,75,96,3048,crushing endgame long rookEndgame xRayAttack,https://lichess.org/SpwkAVQt/black#Some(69),
Ndt9y,5rk1/pp4pp/3p4/2pPb3/4P1n1/2P5/PP4PP/R1B2BK1 w - - 1 23,h2h3 e5h2 g1h1 f8f1,1090,76,99,706,deflection endgame kingsideAttack mate mateIn2 short,https://lichess.org/rH4SXFjF#Some(44),
Jaq39,8/5p1k/p5p1/1pNQ4/3Pp2q/2P1Pn2/PP3PK1/8 w - - 4 35,g2f1 h4h1 f1e2 h1e1,1123,75,96,3894,endgame mate mateIn2 short,https://lichess.org/yZlaoF79#Some(68),
kbHOv,r3k2r/4bppp/pq1pbn2/1p2n1B1/3NP3/2NB4/PPP3PP/R2Q1R1K b kq - 5 13,b6d4 d3b5 a6b5 d1d4,1445,74,95,24740,crushing discoveredAttack middlegame short,https://lichess.org/FBMNNX3Q/black#Some(25),Sicilian_Defense Sicilian_Defense_Najdorf_Variation
QWjk3,4r3/4q2k/p4P1p/1pp3pQ/3pRP2/7P/PPP3P1/6K1 b - - 0 33,e7e4 h5f7 h7h8 f7g7,1423,76,96,4769,endgame mate mateIn2 short,https://lichess.org/X5ORIr6V/black#Some(65),
PuXCe,4k3/3n1qp1/p2p4/4b3/2P1Q3/P3B3/1P4PP/1B5K w - - 10 37,e4g4 f7f1 e3g1 f1b1,1025,75,97,1582,advantage endgame fork short,https://lichess.org/diSC6ksq#Some(72),
5LO2y,5rk1/ppr1pp2/1b4p1/2q1P2B/8/1R6/P3QPPP/4R1K1 b - - 0 24,g6h5 b3g3 g8h8 e2h5,1185,75,96,622,intermezzo mate mateIn2 middlegame short,https://lichess.org/3NsLjyKG/black#Some(47),
4UmjK,r1b1kb1r/pp3pp1/4pq1p/3p4/2PP4/2N5/PP2BPPP/R2QK2R b KQkq - 0 10,f8b4 d1a4 c8d7 a4b4,1008,77,100,181,advantage fork middlegame short,https://lichess.org/ifqNcaAB/black#Some(19),Queens_Gambit_Declined Queens_Gambit_Declined_Been-Koomen_Variation
Lhre6,8/2q2ppk/7p/PQ6/4p3/1pr1P2P/5PP1/1R4K1 w - - 0 39,g2g3 c3c1 b1c1 c7c1 g1h2 b3b2,1019,75,97,1633,advancedPawn crushing endgame long,https://lichess.org/91tkwmX5#Some(76),
za1YP,8/1P6/n6p/P2p3P/2P5/4k3/2K5/8 b - - 0 62,d5c4 c2c3 e3f4 c3c4 f4e4 c4b5,1141,77,100,867,crushing endgame knightEndgame long,https://lichess.org/Thow2AnK/black#Some(123),
jjaCJ,5rk1/ppp1q2p/3P4/2p2B2/2P1prP1/3Q2KP/PP6/R7 b - - 0 30,c7d6 d3d5 g8g7 g3f4,1401,73,95,26369,advantage endgame short,https://lichess.org/gVHpdOD5/black#Some(59),
XOGMF,6k1/p1Qq1p1p/4p1p1/4P3/3P4/8/2R2RPP/1r4K1 w - - 1 32,f2f1 d7d4 c2f2 b1f1 g1f1 d4d1,1356,76,96,23297,attraction endgame long mate mateIn3 pin,https://lichess.org/YwcqUsTA#Some(62),
tidxM,2rr2k1/5ppp/6n1/pN1P1b2/3b4/P4B2/1P3PPP/1R2R1K1 b - - 1 25,c8c5 b5d4,1392,281,100,7,equality hangingPiece middlegame oneMove,https://lichess.org/WpvTg8aT/black#Some(49),
CVyy7,2r2k2/R4pp1/p1b1p2p/1p6/2r1P3/P1N2PPP/1P4K1/3R4 b - - 5 35,c8a8 a7a8 c6a8 d1d8 f8e7 d8a8,1029,75,97,2506,crushing endgame fork long,https://lichess.org/P5U4oKBz/black#Some(69),
tdECQ,1r5k/R5p1/4Q2p/P2p4/1q6/7P/5PPK/8 w - - 1 31,e6d5 b4f4 g2g3 f4f2 d5g2 f2a7,1191,75,95,11047,crushing endgame fork long,https://lichess.org/mAwoZV7U#Some(60),
mg9gH,8/8/4B2p/p5p1/P2kb3/1P2p1PP/4K3/8 b - - 5 42,e4d5 e6d5 d4d5 e2e3,1005,75,97,2750,bishopEndgame crushing endgame short,https://lichess.org/3LEoeb0q/black#Some(83),
kf0Hk,r1b2rk1/ppq3pp/4pp2/2pp4/3Pn3/2PBnN1P/PP3PPN/R2QK2R w KQ - 0 15,f2e3 c7g3 e1f1 g3f2,1198,75,95,14367,mate mateIn2 opening short,https://lichess.org/5iaxp65F#Some(28),Indian_Defense Indian_Defense_London_System
BmlnY,r1r5/1pR1b2p/1B1p1kp1/p2Bpp2/8/8/1P3PPP/4K2R w K - 8 26,d5b7 c8c7 b6c7 a8a7,1148,76,96,6495,advantage middlegame short,https://lichess.org/UvnKGGON#Some(50),
c5xXt,2k5/ppp2p1p/5B2/2r5/7Q/PqR3P1/1P1r1P1P/2K4R w - - 3 23,h4e4 b3b2,1070,75,97,5129,mate mateIn1 middlegame oneMove queensideAttack,https://lichess.org/A3hnBXUa#Some(44),
qpJBH,4k3/R4pp1/5b1p/3p4/1Pb5/1N3P2/5KPP/8 w - - 2 29,b3a5 f6d4 f2e1 d4a7,1090,75,96,2135,crushing endgame fork short,https://lichess.org/TxYn9tcu#Some(56),
OG9Jh,2r3k1/5p2/6pp/1pP5/8/3pP2P/5PP1/1R4K1 w - - 1 36,b1b5 d3d2 b5b1 c8c5 g1h2 c5c1,1119,75,99,3621,advancedPawn crushing endgame long rookEndgame,https://lichess.org/RDS8QA7t#Some(70),
j4XOQ,1r4k1/p2qpp1p/1r1p2p1/2pPn3/2P1B3/1P2R2P/PQ3PP1/4R1K1 w - - 9 29,e4c2 e5c4 b2c1 c4e3,1327,74,96,1703,advantage middlegame short,https://lichess.org/r253kDJm#Some(56),
esPmt,2k2r2/ppp5/4P3/3R4/7r/1P6/P7/2R3K1 w - - 0 30,d5d7 h4g4 g1h2 f8h8 d7h7 h8h7,1146,75,96,2361,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/7ZPITdvk#Some(58),
bIVb6,8/1p3k1p/p1b4Q/2P5/1P6/3pp1PK/3R3P/2q5 w - - 0 45,d2d3 c1f1 h3h4 f1d3,1016,76,96,4752,crushing endgame fork short,https://lichess.org/7LcS9opa#Some(88),
aYSuA,r2q3r/ppp1b1pk/2n3bP/3pp3/8/2PP1N2/PP1Q1P1N/R1B2RK1 b - - 0 17,g7h6 d2h6 h7g8 h6g6,1059,76,96,926,crushing deflection middlegame short,https://lichess.org/o3kSAt1X/black#Some(33),Four_Knights_Game Four_Knights_Game_Italian_Variation
DM2p2,5R2/2k4p/3r3P/1p4r1/P1p1pp2/4P3/4KP2/2R5 w - - 0 33,a4b5 f4f3 f8f3 e4f3,1283,75,96,2666,crushing endgame rookEndgame short,https://lichess.org/UzsXEg7Q#Some(64),
RtvZD,3r1r1k/R5pp/4Q3/8/4P3/1P6/3q1PPP/5RK1 w - - 1 25,e6e7 d2f2 f1f2 d8d1 f2f1 d1f1,1395,74,97,13082,clearance endgame long mate mateIn3 sacrifice,https://lichess.org/hwPBAUSq#Some(48),
KsvGQ,8/p4p1p/1p3R2/6pk/3Bb3/1qP3P1/8/4R1K1 w - - 2 38,e1e4 b3b1 g1f2 b1e4,1388,75,99,2408,crushing endgame fork short,https://lichess.org/JzmCKebK#Some(74),
A0J86,1r1q1rk1/pbp1bppp/1p2pP2/1P6/P1n5/3P2Q1/1B1NNPPP/R3K2R b KQ - 0 15,c4b2 g3g7,1085,81,100,45,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/fzkOiB23/black#Some(29),Polish_Opening Polish_Opening_Grigorian_Variation
MbO1Q,r1bq1Brk/pp1n1p2/2n1p1P1/2ppP3/3P1P2/2NB4/PPP3P1/R3K1NR b KQ - 0 16,d8h4 h1h4,1014,76,100,161,hangingPiece mate mateIn1 middlegame oneMove,https://lichess.org/S29sH278/black#Some(31),French_Defense French_Defense_Alekhine-Chatard_Attack
9K7A0,8/2p2p1k/1p2q1p1/pP2P1Q1/P2r2P1/8/5PK1/7R b - - 4 36,h7g7 g5h6 g7g8 h6h8,1109,74,97,352,endgame mate mateIn2 short,https://lichess.org/vNpsNhEc/black#Some(71),
OUBuR,2r1r1k1/1R1n1pp1/2N1pn2/B2p3p/3P4/P5P1/2R1bPBP/6K1 b - - 1 22,e2d3 c6e7 e8e7 c2c8,1116,75,97,2870,crushing deflection discoveredAttack middlegame short,https://lichess.org/eIL439Dr/black#Some(43),
OHhar,2rk4/pb4p1/6P1/1q1p1p1p/2p4P/2P1Q3/pP6/K3R3 b - - 3 33,b5d7 e3g5 d8c7 e1e7,1280,74,95,23356,advantage clearance endgame pin short,https://lichess.org/G7RQZN7w/black#Some(65),
yikRY,r1bqk2r/pp3pp1/2p5/n2p3p/3Pn3/P1PQ3P/2P1PPPB/R3KBNR w KQkq - 0 11,f2f3 d8h4 g2g3 e4g3 h2g3 h4g3,1129,74,100,227,advantage long middlegame,https://lichess.org/wr9bKuJH#Some(20),Queens_Pawn_Game Queens_Pawn_Game_Accelerated_London_System
IKAnc,r7/8/8/4k1p1/2p3P1/Br2p3/1P2K3/R7 b - - 2 51,e5f4 a3d6 f4e4 a1a8,1426,425,100,3,discoveredAttack endgame equality short,https://lichess.org/K7V1LUgy/black#Some(101),
GGlXX,r1b2r1k/5p2/2p1pR1p/p3P3/8/2PB4/7P/R6K b - - 0 28,c8a6 f6h6 h8g7 h6h7 g7g8 a1g1,1161,74,97,11390,endgame exposedKing long mate mateIn3,https://lichess.org/2t5Vu601/black#Some(55),
fbwgt,5rk1/1p4pp/8/pQ1R4/5q2/PP6/1B4PP/4rRK1 w - - 0 29,f1e1 f4f2 g1h1 f2e1 b5f1 e1f1,1120,76,98,2796,endgame fork long mate mateIn3,https://lichess.org/569yuSPE#Some(56),
2JbV6,rn2q2k/5p1p/p5p1/3PN3/5n2/PQ5P/B4PP1/2R2RK1 w - - 2 31,b3c3 f4e2 g1h1 e2c3,1095,89,100,109,equality fork middlegame short,https://lichess.org/iemHLqRU#Some(60),
JL6EE,1k6/1p2b3/pB1p4/3Pp1p1/4q2r/8/PP3Q1P/K1R5 b - - 1 31,e4d5 b6a7 b8a8 c1c8,1400,77,97,19734,endgame mate mateIn2 short,https://lichess.org/N3eRMAfH/black#Some(61),
IRddk,3R1rk1/p4ppp/1p2p3/8/P6Q/1P3b1P/2P2P1K/4q3 b - - 5 27,e1f1 d8f8 g8f8 h4d8,1059,75,96,6994,attraction endgame mate mateIn2 short,https://lichess.org/XAfj9rTo/black#Some(53),
54VNT,3Rn2k/p1p1r1pp/2p1Q3/2q5/P1P5/8/5PPP/4R1K1 b - - 0 24,e7e6 d8e8 e6e8 e1e8 c5f8 e8f8,1066,76,96,5625,backRankMate endgame long mate mateIn3 xRayAttack,https://lichess.org/31DfkI22/black#Some(47),
8wdz6,1r1k2nr/1b1Bp2p/3pP1p1/2p5/Q4P2/2P5/P3N1PP/1qB2RK1 b - - 1 20,b1e4 a4a5,1047,77,95,1867,mate mateIn1 middlegame oneMove,https://lichess.org/HWEgaF53/black#Some(39),
tgQ6e,8/1p3p2/p2p3K/5k1P/P7/1P6/8/8 b - - 0 57,f5f6 h6h7 f6g5 h5h6 d6d5 h7g7,1007,76,97,2593,crushing endgame long pawnEndgame,https://lichess.org/j3Us0bIC/black#Some(113),
6jAcp,3rk2r/p7/3q4/5pp1/2QPp3/PP2R2p/5P2/3R3K b k - 1 28,h8h7 c4g8 d6f8 g8h7,1318,74,97,3448,crushing endgame fork short,https://lichess.org/zG7qJ7UB/black#Some(55),
LgTae,4r2k/p1Q3pp/3p3b/3P4/8/P2R4/KPP5/5q2 b - - 4 37,h6f4 c7f7 f1e2 f7f4,1441,500,100,0,endgame equality short,https://lichess.org/hFSTNcaH/black#Some(73),
Rk9ql,5r2/1p2N3/p2p2pk/4p3/4B2p/5P2/PPP5/2K5 b - - 1 30,f8f6 e7g8 h6g5 g8f6,1436,287,100,8,endgame equality fork short,https://lichess.org/u2MLCx7X/black#Some(59),
gkBOp,4r1k1/p4ppp/8/2Q5/8/3P1bPq/P1R2K1P/R3q3 w - - 0 25,a1e1 h3g2,1032,75,97,202,endgame mate mateIn1 oneMove,https://lichess.org/CJbUxtpO#Some(48),
RRRCd,4r3/1p1b4/p7/2k5/3p1Rp1/P2R2P1/1PBKr2P/8 w - - 2 41,d2d1 e2e1 d1d2 e8e2,1038,76,98,2065,endgame mate mateIn2 short,https://lichess.org/LlGAKKDf#Some(80),
rvmAj,1k5r/ppp2ppp/4p1q1/3rb3/1PN5/P4Q2/5PPP/2R1R1K1 b - - 1 21,d5d3 c4e5 d3f3 e5g6 h7g6 g2f3,1092,75,95,5714,crushing fork hangingPiece long middlegame,https://lichess.org/MJimIdQM/black#Some(41),
s4gmB,3rr3/kpQ3p1/p2p3p/3Nn1b1/3RP1P1/1N3q2/PPP5/1K5R w - - 2 26,d4b4 f3h1 b3c1 h1c1,1137,75,96,5430,hangingPiece mate mateIn2 middlegame queensideAttack short,https://lichess.org/WIcKxTVQ#Some(50),
UG11Y,8/5p2/5k2/3K1Pp1/5rP1/5R2/8/8 w - - 9 51,f3f4 g5f4 d5e4 f6g5 e4f3 f7f6,1020,76,100,225,crushing defensiveMove endgame long zugzwang,https://lichess.org/C3CE9jj5#Some(100),
TSXqj,4r1k1/R5pp/8/5p2/2pP1q1P/PbP2Q2/3K1R2/2B1r3 w - - 0 30,f3f4 e1d1,1084,75,100,142,mate mateIn1 middlegame oneMove,https://lichess.org/RSHYbUtp#Some(58),
r7B5j,r2qkbnr/pQ2pppp/8/3P1b2/8/8/PPn2PPP/RNBK1BNR b kq - 2 8,c2a1 f1b5 f5d7 b5d7 d8d7 b7a8,1302,75,96,5619,crushing long opening,https://lichess.org/O7UI1K7O/black#Some(15),Caro-Kann_Defense Caro-Kann_Defense_Panov_Attack
9nCAf,8/8/1p4kp/pP1K2R1/P1p5/2P5/8/8 b - - 0 44,g6g5 d5c6 h6h5 c6b6,1323,76,95,14364,crushing endgame pawnEndgame short,https://lichess.org/ZrWl9zQP/black#Some(87),
BDIdr,6k1/R1p3b1/2Pp1r2/1N1Pp2p/4Pp1q/5P2/2Q4P/6K1 w - - 1 31,c2g2 h4e1 g2f1 f6g6 g1h1 e1f1,1161,76,95,369,deflection endgame long mate mateIn3,https://lichess.org/vFdriE53#Some(60),
tjw7l,r2q2k1/p4pp1/1p6/3p4/3Qr3/2R3P1/PP3P1P/3R2K1 w - - 1 21,d4d5 e4e1 d1e1 d8d5,1002,77,95,792,advantage deflection endgame short,https://lichess.org/FnXBObR9#Some(40),
uAL6u,2r5/k2b4/5p2/p2Bp2p/n3P3/KRrN1P2/2P3PP/7R b - - 6 27,c3c2 b3b7 a7a6 b7d7,1118,76,98,2858,crushing fork middlegame short,https://lichess.org/hCdHyuqV/black#Some(53),
1wn8B,r4rk1/3n1ppp/p3pn2/1P4B1/5P2/PB2q3/1P2N1Kb/2RQ1R2 w - - 1 19,g2h2 f6g4 h2g2 e3e4 f1f3 g4e3,1305,78,96,4159,crushing exposedKing long middlegame,https://lichess.org/Tz9jjc1Y#Some(36),Caro-Kann_Defense Caro-Kann_Defense_Hillbilly_Attack
As8xf,2k4r/ppp2p2/2nqp1p1/2Np2n1/3P4/2PQP1P1/PP3PP1/2KR4 b - - 1 16,b7b6 d3a6 c8d8 c5b7 d8d7 b7d6,1151,76,98,2321,crushing fork long middlegame,https://lichess.org/IIY9967g/black#Some(31),Queens_Pawn_Game Queens_Pawn_Game_Accelerated_London_System
7K02C,1k2r2r/ppq3pp/1np1p3/2N2p2/1Q1Pp3/2P1P1P1/PP3PP1/R3K2R b KQ - 9 19,b6d5 c5a6 b8c8 a6c7 d5b4 c7e8,1322,73,95,20904,advantage long middlegame pin queensideAttack,https://lichess.org/5N3Si4Sx/black#Some(37),Queens_Pawn_Game Queens_Pawn_Game_Mason_Variation
1O9AV,8/3k3p/6p1/3p4/P3p3/1P2q1N1/4QnPP/7K w - - 4 49,h1g1 f2h3 g1f1 e3g1,1347,75,95,18038,doubleCheck endgame mate mateIn2 short,https://lichess.org/q8TaINDv#Some(96),
BVtfw,2R5/2Q2p2/3rkq2/1P3n2/4p1p1/P3P1P1/5PP1/R3K3 w Q - 1 29,b5b6 f6a1 c7c1 a1c1 c8c1 d6b6,1250,74,98,2044,crushing endgame hangingPiece long,https://lichess.org/IJCG78rR#Some(56),
RK6X9,1rb3k1/3r1p2/2n1pq2/p7/2p1Q3/P4NP1/5PB1/R2R2K1 w - - 0 29,d1d7 f6a1 g2f1 c8d7,1167,76,98,528,crushing hangingPiece intermezzo middlegame pin short,https://lichess.org/IrElCkQj#Some(56),
ZSAad,2r2rk1/p4pp1/1pnbpq1p/3pN3/3P4/1NP4P/PP2QPP1/R3R1K1 b - - 0 16,c6e5 d4e5 f6e5 e2e5 d6e5 e1e5,1098,75,97,1230,crushing fork long middlegame,https://lichess.org/IeMdgEnr/black#Some(31),Caro-Kann_Defense Caro-Kann_Defense_Exchange_Variation
te0CH,3k2r1/p1p1n2r/1p6/3PR3/3B1p1P/P4PPK/1P6/4R3 w - - 0 43,e5e7 g8g3 h3h2 h7h4,1185,75,97,4877,deflection endgame mate mateIn2 short,https://lichess.org/YZGVxS3q#Some(84),
sFBSZ,4k1R1/8/p1r2qnQ/5p2/4p3/P6P/5PP1/6K1 b - - 6 31,g6f8 g8f8 f6f8 h6c6,1390,75,100,1204,advantage deflection endgame fork short skewer,https://lichess.org/5iKORREM/black#Some(61),
2WA43,rn2k2r/pbqpnppp/4p3/2p1P3/4B3/2N2N2/PPP2PPP/R2QK2R w KQkq - 2 11,c3b5 c7a5 c2c3 a5b5 e4b7 b5b7,1092,76,96,2806,advantage fork long opening,https://lichess.org/QTv24JbN#Some(20),French_Defense French_Defense_Normal_Variation
dVgQy,6k1/5qpp/p7/1p2r1r1/2pQP3/2P5/PPB3RP/R5K1 w - - 2 29,g2g5 e5g5 g1h1 f7f3,1051,75,97,2172,endgame mate mateIn2 short,https://lichess.org/ApEUyC8O#Some(56),
Dj5Eb,r1bqk2r/ppp2pp1/8/2b5/2Q1P1p1/2N5/PP4PP/n1B2R1K b kq - 1 15,d8d6 c4f7 e8d8 c1g5,1166,74,95,17898,attackingF2F7 crushing middlegame short,https://lichess.org/TuecI1uX/black#Some(29),French_Defense French_Defense_Kings_Indian_Attack
IAoYM,3r2k1/5ppn/2rN3p/2q5/p3P3/2PQ4/5PPP/3R1RK1 w - - 1 25,d6b7 d8d3 b7c5 d3d1 f1d1 c6c5,1344,75,97,4690,crushing long middlegame,https://lichess.org/rw5v5zY5#Some(48),
WKDdR,5rk1/5pp1/1p4p1/p2bR3/3n2P1/8/5PP1/3R2K1 w - - 0 35,e5d5 d4e2 g1f1 e2c3 d5d7 c3d1,1279,76,99,1190,advantage endgame fork long,https://lichess.org/Pr1gzNeC#Some(68),
h29pj,rn3k1r/1N2qpb1/p1p1p1p1/1p4Pp/4P2P/2P3Q1/PP3P2/3RKBNR b K - 0 17,e7b7 d1d8 f8e7 g3d6,1332,75,96,3749,mate mateIn2 middlegame short,https://lichess.org/Wl8HXL7U/black#Some(33),Caro-Kann_Defense Caro-Kann_Defense_Other_variations
V45VF,8/3p1Rpk/1r3P1p/8/Ppr5/3n4/PB3PPP/4R1K1 b - - 0 30,d3b2 f7g7 h7h8 e1e8,1051,77,95,2615,endgame mate mateIn2 short,https://lichess.org/Y0jxMvyL/black#Some(59),
ucxNr,r3k1nr/1ppq2pp/p1p1bp2/2b1p3/4PP1N/3P4/PPP3PP/RNBQ1R1K b kq - 0 9,e5f4 d1h5 d7f7 h5c5,1367,75,99,2066,advantage fork opening short,https://lichess.org/VJDOEAKa/black#Some(17),Ruy_Lopez Ruy_Lopez_Exchange_Variation
JQSQr,2k5/ppp1bn2/3p1r2/1P1P1q1p/P3p1rP/2N1P1P1/4KP2/RR2B2Q w - - 3 29,b1b4 f5f3 h1f3 e4f3 e2d1 g4b4,1325,74,95,4958,crushing long middlegame,https://lichess.org/S6KQPGRD#Some(56),
c7C1S,3r2k1/1p4pp/p3p3/6Q1/4Pr2/8/PP2NPPP/3q1RK1 w - - 0 24,g5f4 d1f1 g1f1 d8d1,1175,75,97,5101,attraction backRankMate endgame mate mateIn2 sacrifice short,https://lichess.org/DGAjXu8Y#Some(46),
HUbUc,rn2r1k1/1b1p1pbp/3B2p1/1P2P2q/p1Bp4/5N1P/2R2PP1/3QR2K w - - 1 26,f3d4 h5h3 h1g1 h3g2,1488,75,96,7730,kingsideAttack mate mateIn2 middlegame pin short,https://lichess.org/duMUVNyk#Some(50),
FJSlO,r1b1r1k1/pp2bp1B/2p1pn1Q/6N1/3q4/8/PPP2PPP/R4RK1 b - - 1 15,f6h7 h6h7 g8f8 h7f7,1068,77,96,6794,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/Mcw2Rm3f/black#Some(29),Caro-Kann_Defense Caro-Kann_Defense_Two_Knights_Attack
j4D8B,8/3q3p/5P2/4QK2/8/5k2/8/8 w - - 3 63,f5g5 d7g4 g5h6 g4g6,1406,75,96,15740,endgame mate mateIn2 queenEndgame short,https://lichess.org/M5m7sfRr#Some(124),
6iZsp,4r3/1p4p1/1p1k3p/1PpPnK2/P3P1P1/7P/2B5/3R4 w - - 14 42,g4g5 e8f8,1052,77,96,269,endgame mate mateIn1 oneMove,https://lichess.org/BrEctVoF#Some(82),
BoIXp,r1bqk2r/pp1n1ppp/3b1n2/3p2B1/3P4/1QN5/PP3PPP/R3KBNR w KQkq - 0 9,c3d5 d8a5 d5c3 a5g5,1468,75,95,5646,crushing opening short,https://lichess.org/xCBKDSu7#Some(16),Caro-Kann_Defense Caro-Kann_Defense_Panov_Attack
7UexC,8/7p/4kpp1/2p5/K4RPP/1P2rP2/8/8 w - - 0 44,f4e4 e3e4 f3e4 e6e5,1188,76,98,479,crushing endgame rookEndgame short,https://lichess.org/8GAK3rb0#Some(86),
4Ft04,1r6/8/2k2p1P/K1P5/2P5/R5N1/2b2P2/8 w - - 1 45,a3c3 b8a8 a5b4 a8a4,1234,75,98,8436,endgame master mate mateIn2 short,https://lichess.org/bPznAX6I#Some(88),
6IHcn,r1b2r1Q/1ppn1kn1/3p2p1/p2Pp3/2P1P3/2N3q1/PP2B1P1/R2K1R2 b - - 3 19,d7f6 f1f6 f7f6 h8f8,1096,75,96,3966,attraction crushing deflection middlegame short,https://lichess.org/cPzVMXHr/black#Some(37),Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
B1Bg6,3r2k1/R4p2/6pp/1p2q3/2pNn3/4P1P1/1P3PP1/4Q1K1 b - - 5 41,e4c5 d4c6 e5d6 c6d8,1343,76,97,3892,crushing endgame fork master short,https://lichess.org/JUUEjqbk/black#Some(81),
